tweet_id,text,user_id,user_name,in_reply_to_screen_name,created_at,hashtags,retweet_count,favorite_count,source,retweeted,lang,location,rt_from,mentions
1321111605929746432,The Boston Herald on why Trump deserves a second term.   Editorial: The Herald endorses Trump https://t.co/4xYFicRhXC,0,realDonaldTrump,NA,2020-10-27T15:28:46.000+01:00,NA,8247,0,Twitter for iPhone,true,en,NA,DineshDSouza,NA
1321112084101345281,BREAKING REPORT: Boston Herald ENDORSES President Trump...,0,realDonaldTrump,NA,2020-10-27T15:30:40.000+01:00,NA,9223,0,Twitter for iPhone,true,en,NA,ChuckCallesto,NA
1321112014836633600,I JUST VOTED for a man named @realDonaldTrump and I think you should too.. https://t.co/0Be6H6u6nl,0,realDonaldTrump,NA,2020-10-27T15:30:24.000+01:00,NA,9204,0,Twitter for iPhone,true,en,NA,ChuckCallesto,"[""realDonaldTrump""]"
1317601661955624960,"THANK YOU MICHIGAN! 
https://t.co/gsFSgh2KPc https://t.co/P2shx6YQBq",0,realDonaldTrump,NA,2020-10-17T23:01:30.000+02:00,NA,15006,69707,Twitter for iPhone,false,en,NA,NA,NA
1317601050489049088,https://t.co/2eSWa4IzOe,0,realDonaldTrump,NA,2020-10-17T22:59:04.000+02:00,NA,10712,44810,Twitter for iPhone,false,en,NA,NA,NA
1317601014988427264,https://t.co/iyGkxZYGV2,0,realDonaldTrump,NA,2020-10-17T22:58:56.000+02:00,NA,8505,34890,Twitter for iPhone,false,en,NA,NA,NA
1317600972303003648,https://t.co/mRF1BvoArw,0,realDonaldTrump,NA,2020-10-17T22:58:46.000+02:00,NA,8254,34902,Twitter for iPhone,false,en,NA,NA,NA
1317570113051111424,"Getting ready to land in Muskegon, Michigan. Another giant crowd. See you soon! #MAGA",0,realDonaldTrump,NA,2020-10-17T20:56:08.000+02:00,"[""MAGA""]",20982,127566,Twitter for iPhone,false,en,NA,NA,NA
1317569917793677312,"🚨 🚨 HUGE WIN for voting rights in MICHIGAN for President @realDonaldTrump, the GOP &amp; all Americans.

Ballot harvesting is I…",0,realDonaldTrump,NA,2020-10-17T20:55:22.000+02:00,NA,17796,0,Twitter for iPhone,true,en,NA,chefjclark,"[""realDonaldTrump""]"
1317568255842676736,GEORGIA! Early voting is underway. Get out and VOTE to MAKE AMERICA GREAT AGAIN! https://t.co/IMvVBDWZ4o,0,realDonaldTrump,NA,2020-10-17T20:48:46.000+02:00,NA,20342,76602,Twitter for iPhone,false,en,NA,NA,NA
1317559210117271552,Early voting in Nevada is underway! Go to https://t.co/gsFSgh2KPc to get everything you need to cast your VOTE and MAKE AMERICA GREAT AGAIN! https://t.co/eYjTFAxaIO,0,realDonaldTrump,NA,2020-10-17T20:12:49.000+02:00,NA,11272,39873,Twitter for iPhone,false,en,NA,NA,NA
1317550954242166784,"One person on an email thread allegedly involving Hunter Biden corroborates the veracity of the messages, which appear to outl…",0,realDonaldTrump,NA,2020-10-17T19:40:01.000+02:00,NA,29783,0,Twitter for iPhone,true,en,NA,FoxNews,NA
1317550703825485825,Sean is a great warrior. His opponent is a Pelosi puppet. Vote for Sean Parnell ASAP. Thanks! https://t.co/VT3IWZ4nbF,0,realDonaldTrump,NA,2020-10-17T19:39:01.000+02:00,NA,18759,56972,Twitter for iPhone,false,en,NA,NA,NA
1317549380933619712,The same media that set their hair on fire every time a bogus Russia story came out is now ignoring evidence that the B…,0,realDonaldTrump,NA,2020-10-17T19:33:45.000+02:00,NA,39183,0,Twitter for iPhone,true,en,NA,DonaldJTrumpJr,NA
1321113340928839681,They (his handlers) ripped Sleepy Joe off the stage yesterday when he got lost in a “mental fog”. A disaster. Very little reporting on this!,0,realDonaldTrump,NA,2020-10-27T15:35:40.000+01:00,NA,34441,170622,Twitter for iPhone,false,en,NA,NA,NA
1317549315666055168,Joe is losing his cool. Sounds like the NY Post is right over the target.,0,realDonaldTrump,NA,2020-10-17T19:33:30.000+02:00,NA,11523,0,Twitter for iPhone,true,en,NA,ArthurSchwartz,NA
1317545562158268417,100% True! https://t.co/QWvpzSopkl,0,realDonaldTrump,NA,2020-10-17T19:18:35.000+02:00,NA,19588,65716,Twitter for iPhone,false,en,NA,NA,NA
1317545209010454528,Great! https://t.co/uROw5ntYPe,0,realDonaldTrump,NA,2020-10-17T19:17:11.000+02:00,NA,12228,47408,Twitter for iPhone,false,en,NA,NA,NA
1317544845251063809,Biden is a National Security threat! https://t.co/vQIY8y5zbf,0,realDonaldTrump,NA,2020-10-17T19:15:44.000+02:00,NA,48261,132396,Twitter for iPhone,false,en,NA,NA,NA
1317544166688235521,Firefighters and Law Enforcement for Trump! 🇺🇸💙🇺🇸💙⁦@TeamTrump⁩ ⁦@realDonaldTrump⁩ ⁦@WomenforTrump⁩ ⁦@DanScavino⁩ https://t.co…,0,realDonaldTrump,NA,2020-10-17T19:13:02.000+02:00,NA,31319,0,Twitter for iPhone,true,en,NA,PamBondi,"[""TeamTrump"",""realDonaldTrump"",""WomenforTrump"",""DanScavino""]"
1317502820392775686,"White Liberals on twitter:  #RacistTrump

#BlacksForTrump: nope https://t.co/UgZcvd9rvP",0,realDonaldTrump,NA,2020-10-17T16:28:45.000+02:00,"[""RacistTrump"",""BlacksForTrump""]",19314,0,Twitter for iPhone,true,en,NA,TheRightMelissa,NA
1317500453102493702,SLEEPY JOE BIDEN IS PROPOSING THE BIGGEST TAX HIKE IN OUR COUNTRY’S HISTORY! CAN ANYBODY REALLY VOTE FOR THIS?,0,realDonaldTrump,NA,2020-10-17T16:19:20.000+02:00,NA,45988,206049,Twitter for iPhone,false,en,NA,NA,NA
1317495725786353670,"....practically nothing. Both Senators became totally unelectable, couldn’t come even close to winning their primaries, and decided to drop out of politics and gracefully “RETIRE”. @SenSasse could be next, or perhaps the Republicans should find a new and more viable candidate?",0,realDonaldTrump,NA,2020-10-17T16:00:33.000+02:00,NA,9353,37760,Twitter for iPhone,false,en,NA,NA,"[""SenSasse""]"
1317495722133065728,"Senator Little Ben Sasse of the Great State of Nebraska seems to be heading down the same inglorious path as former Senators Liddle’ Bob Corker, whose approval rating in Tennessee went from 55% to 4%, &amp; Jeff “the Flake” Flake, whose approval rating in Arizona went from 56% to....",0,realDonaldTrump,NA,2020-10-17T16:00:32.000+02:00,NA,14918,57496,Twitter for iPhone,false,en,NA,NA,NA
1317460179223498753,"...Nomination to run for a second term. Then he went back to his rather stupid and obnoxious ways. Must feel he can’t lose to a Dem. Little Ben is a liability to the Republican Party, and an embarrassment to the Great State of Nebraska. Other than that, he’s just a wonderful guy!",0,realDonaldTrump,NA,2020-10-17T13:39:18.000+02:00,NA,13393,60491,Twitter for iPhone,false,en,NA,NA,NA
1317460178246291462,"The least effective of our 53 Republican Senators, and a person who truly doesn’t have what it takes to be great, is Little Ben Sasse of Nebraska, a State which I have gladly done so much to help. @SenSasse was as nice as a RINO can be until he recently won the Republican....",0,realDonaldTrump,NA,2020-10-17T13:39:18.000+02:00,NA,18532,75016,Twitter for iPhone,false,en,NA,NA,"[""SenSasse""]"
1317458002828460033,Trump in Georgia: ‘Nobody Has Done More for the Black Community‘ https://t.co/CPH68LRFcg via @BreitbartNews,0,realDonaldTrump,NA,2020-10-17T13:30:39.000+02:00,NA,13726,55336,Twitter for iPhone,false,en,NA,NA,"[""BreitbartNews""]"
1317285747318169600,https://t.co/DZpnte42vi,0,realDonaldTrump,NA,2020-10-17T02:06:10.000+02:00,NA,15803,67220,Twitter for iPhone,false,en,NA,NA,NA
1317285676904181760,https://t.co/2mkecBJH46,0,realDonaldTrump,NA,2020-10-17T02:05:54.000+02:00,NA,10877,45843,Twitter for iPhone,false,en,NA,NA,NA
1317285567445397504,https://t.co/t7MUFQi3G2,0,realDonaldTrump,NA,2020-10-17T02:05:27.000+02:00,NA,11695,52114,Twitter for iPhone,false,en,NA,NA,NA
1317285203107147777,"🚨HAPPENING NOW‼️
10/16/20–Macon, GA! MAGA🇺🇸🦅
🌐https://t.co/zqgeZML9Hf https://t.co/pY20ZQ6sUz",0,realDonaldTrump,NA,2020-10-17T02:04:01.000+02:00,NA,13192,0,Twitter for iPhone,true,en,NA,DanScavino,NA
1321121036142841856,"Thank you Michigan—leaving the White House shortly, see you soon! https://t.co/I6VHSgKMSB",0,realDonaldTrump,NA,2020-10-27T16:06:14.000+01:00,NA,17132,103322,Twitter for iPhone,false,en,NA,NA,NA
1317273920869928961,"THANK YOU MACON, GEORGIA!
https://t.co/jjnVrVgQWY",0,realDonaldTrump,NA,2020-10-17T01:19:11.000+02:00,NA,19994,94386,Twitter for iPhone,false,en,NA,NA,NA
1317225324623532032,"THANK YOU OCALA, FLORIDA!
https://t.co/w6KmVYR6kA",0,realDonaldTrump,NA,2020-10-16T22:06:04.000+02:00,NA,16577,75130,Twitter for iPhone,false,en,NA,NA,NA
1317199596649541633,Getting ready to speak in Florida. Enjoy!,0,realDonaldTrump,NA,2020-10-16T20:23:50.000+02:00,NA,22254,176531,Twitter for iPhone,false,en,NA,NA,NA
1317175615766859776,"""My heart breaks for every grieving family that has lost a precious loved one,"" President @realDonaldTrump said.

""Together…",0,realDonaldTrump,NA,2020-10-16T18:48:33.000+02:00,NA,8757,0,Twitter for iPhone,true,en,NA,WhiteHouse,"[""realDonaldTrump""]"
1317175596108177410,"President @realDonaldTrump is working hard every day to give America's 54 million seniors the care, support, and respect th…",0,realDonaldTrump,NA,2020-10-16T18:48:28.000+02:00,NA,6913,0,Twitter for iPhone,true,en,NA,WhiteHouse,"[""realDonaldTrump""]"
1317175574318751746,"President @realDonaldTrump is in Fort Myers, Florida, with American seniors! 

""I will protect you, I will defend you, and…",0,realDonaldTrump,NA,2020-10-16T18:48:23.000+02:00,NA,8649,0,Twitter for iPhone,true,en,NA,WhiteHouse,"[""realDonaldTrump""]"
1317140754733543424,"Biden made another big mistake. He totally mixed up two Crime Bills. Didn’t have a clue (as usual!). Also, he freely used the term SUPER PREDATOR!!!",0,realDonaldTrump,NA,2020-10-16T16:30:01.000+02:00,NA,36655,152144,Twitter for iPhone,false,en,NA,NA,NA
1317136710141136898,https://t.co/10v8v4mVgO,0,realDonaldTrump,NA,2020-10-16T16:13:57.000+02:00,NA,18795,59750,Twitter for iPhone,false,en,NA,NA,NA
1317134161308733440,"Today, President @realDonaldTrump is in Florida to talk with seniors about his plan to keep healthcare affordable, protect…",0,realDonaldTrump,NA,2020-10-16T16:03:49.000+02:00,NA,11329,0,Twitter for iPhone,true,en,NA,WhiteHouse,"[""realDonaldTrump""]"
1317134130447081472,"The Trump Administration stands with Florida small businesses, who have received $32.2 BILLION in @SBAgov loans to keep the…",0,realDonaldTrump,NA,2020-10-16T16:03:42.000+02:00,NA,6732,0,Twitter for iPhone,true,en,NA,WhiteHouse,"[""SBAgov""]"
1321126626298634240,"Now @FoxNews is playing Obama’s no crowd, fake speech for Biden, a man he could barely endorse because he couldn’t believe he won. Also, I PREPAID many Millions of Dollars in Taxes.",0,realDonaldTrump,NA,2020-10-27T16:28:27.000+01:00,NA,20449,111126,Twitter for iPhone,false,en,NA,NA,"[""FoxNews""]"
1317081982166323200,"There is a nasty rumor out there that @SenatorCollins of Maine will not be supporting our great United States Supreme Court Nominee. Well, she didn’t support Healthcare or my opening up 5000 square miles of Ocean to Maine, so why should this be any different. Not worth the work!",0,realDonaldTrump,NA,2020-10-16T12:36:29.000+02:00,NA,27776,103471,Twitter for iPhone,false,en,NA,NA,"[""SenatorCollins""]"
1317078386225893378,"Big T was not a reference to me, but rather to Big Tech, which should have been properly pointed out in Twitter’s Fake Trending Section!",0,realDonaldTrump,NA,2020-10-16T12:22:12.000+02:00,NA,27036,118761,Twitter for iPhone,false,en,NA,NA,NA
1317076736555819008,"Steve Scully of @cspan had a very bad week. When his name was announced, I said he would not be appropriate because of conflicts. I was right! Then he said he was hacked, he wasn’t. I was right again! But his biggest mistake was “confiding” in a lowlife loser like the Mooch. Sad!",0,realDonaldTrump,NA,2020-10-16T12:15:38.000+02:00,NA,22168,85877,Twitter for iPhone,false,en,NA,NA,"[""cspan""]"
1317057182366683136,"#AmyConeyBarrett will make an excellent justice that will serve our country and Constitution well, and I look forward to seei…",0,realDonaldTrump,NA,2020-10-16T10:57:56.000+02:00,"[""AmyConeyBarrett""]",12374,0,Twitter for iPhone,true,en,NA,RandPaul,NA
1317057142105559040,"Democrats seem to think all justices are politicians, and so they want a politician that’ll vote for their cases instead of a…",0,realDonaldTrump,NA,2020-10-16T10:57:47.000+02:00,NA,7598,0,Twitter for iPhone,true,en,NA,RandPaul,NA
1317056094548774914,Great! https://t.co/1CoWvrMkN2,0,realDonaldTrump,NA,2020-10-16T10:53:37.000+02:00,NA,5084,24888,Twitter for iPhone,false,en,NA,NA,NA
1317055733465317376,@TexasGOP @AllenWest  Southern Dallas County Minority engagement at the Polls educating voters on realities of Democratic Party…,0,realDonaldTrump,NA,2020-10-16T10:52:11.000+02:00,NA,4490,0,Twitter for iPhone,true,en,NA,ootroy,"[""TexasGOP"",""AllenWest""]"
1317055516691095554,Report any irregularities to the Republican Party of Texas Voter Helpline: 855-433-1663 #EarlyVoting #VOTE #Election2020 http…,0,realDonaldTrump,NA,2020-10-16T10:51:19.000+02:00,"[""EarlyVoting"",""VOTE"",""Election2020""]",4885,0,Twitter for iPhone,true,en,NA,TexasGOP,NA
1317045126414422016,Twitter censors @JudiciaryGOP. But not the Ayatollah or the Chinese Communist Party?,0,realDonaldTrump,NA,2020-10-16T10:10:02.000+02:00,NA,33168,0,Twitter for iPhone,true,en,NA,Jim_Jordan,"[""JudiciaryGOP""]"
1317045057367740417,"President @realDonaldTrump arrives in Greenville, North Carolina! 

“It’s great to be back in NC with thousands of loyal, h…",0,realDonaldTrump,NA,2020-10-16T10:09:45.000+02:00,NA,7616,0,Twitter for iPhone,true,en,NA,DanScavino,"[""realDonaldTrump""]"
1317044734989402112,Thank you! https://t.co/XIEd0dSEvA,0,realDonaldTrump,NA,2020-10-16T10:08:28.000+02:00,NA,11977,60088,Twitter for iPhone,false,en,NA,NA,NA
1317044556328730625,"Twitter Shuts Down Entire Network To Slow Spread Of Negative Biden News https://t.co/JPmjOrKPcr via @TheBabylonBee Wow, this has never been done in history. This includes his really bad interview last night. Why is Twitter doing this. Bringing more attention to Sleepy Joe &amp; Big T",0,realDonaldTrump,NA,2020-10-16T10:07:46.000+02:00,NA,37833,105394,Twitter for iPhone,false,en,NA,NA,"[""TheBabylonBee""]"
1321144951430729728,"In Lufkin, Texas — someone was stealing Trump signs, so an anonymous tree climber put up 30 of them throughout the community. Love it, thank you! #MAGA https://t.co/Ixx7iBxiYM",0,realDonaldTrump,NA,2020-10-27T17:41:16.000+01:00,"[""MAGA""]",20989,93690,Twitter for iPhone,false,en,NA,NA,NA
1321145222584176641,https://t.co/401tLM5v3f,0,realDonaldTrump,NA,2020-10-27T17:42:21.000+01:00,NA,13212,46482,Twitter for iPhone,false,en,NA,NA,NA
1321145304331112449,https://t.co/x8OS4NpvHh,0,realDonaldTrump,NA,2020-10-27T17:42:40.000+01:00,NA,11032,58262,Twitter for iPhone,false,en,NA,NA,NA
1321150819178221568,MASSIVE line for Ivanka’s event in Sarasota!!!!!! @realDonaldTrump @WomenforTrump @IvankaTrump https://t.co/3COhVb7kmP,0,realDonaldTrump,NA,2020-10-27T18:04:35.000+01:00,NA,9986,0,Twitter for iPhone,true,en,NA,PamBondi,"[""realDonaldTrump"",""WomenforTrump"",""IvankaTrump""]"
1321151327448133633,Joe Biden FAILED BADLY with the Swine Flu Epidemic. He knows nothing. All talk and no action!,0,realDonaldTrump,NA,2020-10-27T18:06:36.000+01:00,NA,27672,186456,Twitter for iPhone,false,en,NA,NA,NA
